2026/06/07 18:04更新,#genre#
北京卫视,http://118.78.196.236:55555/rtp/226.0.2.177:9328
河北卫视,http://118.78.196.236:55555/rtp/226.0.2.178:9336
四川卫视,http://118.78.196.236:55555/rtp/226.0.2.179:9344
贵州卫视,http://118.78.196.236:55555/rtp/226.0.2.180:9352
广西卫视,http://118.78.196.236:55555/rtp/226.0.2.231:9760
河南卫视,http://118.78.196.236:55555/rtp/226.0.2.52:8328
江西卫视,http://118.78.196.236:55555/rtp/226.0.2.54:8344
吉林卫视,http://118.78.196.236:55555/rtp/226.0.2.58:8376
海南卫视,http://118.78.196.236:55555/rtp/226.0.2.212:9608
湖南金鹰纪实,http://118.78.196.236:55555/rtp/226.0.2.194:9464
湖南金鹰卡通,http://118.78.196.236:55555/rtp/226.0.2.172:9288
上海纪实人文,http://118.78.196.236:55555/rtp/226.0.2.193:9456
上海动漫秀场,http://118.78.196.236:55555/rtp/226.0.2.183:9376
上海都市剧场,http://118.78.196.236:55555/rtp/226.0.2.81:8560
上海法治天地,http://118.78.196.236:55555/rtp/226.0.2.83:8576
上海东方财经,http://118.78.196.236:55555/rtp/226.0.2.76:8520
上海乐游纪实,http://118.78.196.236:55555/rtp/226.0.2.77:8528
上海游戏风云,http://118.78.196.236:55555/rtp/226.0.2.78:8536
上海生活时尚,http://118.78.196.236:55555/rtp/226.0.2.84:8584
上海金色学堂,http://118.78.196.236:55555/rtp/226.0.2.182:9368
河南文物宝库,http://118.78.196.236:55555/rtp/226.0.2.110:8792
河南梨园频道,http://118.78.196.236:55555/rtp/226.0.2.115:8832
河南武术世界,http://118.78.196.236:55555/rtp/226.0.2.97:8688
CETV1,http://118.78.196.236:55555/rtp/226.0.2.181:9360
CETV早期教育,http://118.78.196.236:55555/rtp/226.0.2.99:8704
中国天气,http://118.78.196.236:55555/rtp/226.0.2.103:8736
清徐,http://118.78.196.236:55555/rtp/226.0.2.191:9440
朔州-1,http://118.78.196.236:55555/rtp/226.0.2.185:9392
朔州-2,http://118.78.196.236:55555/rtp/226.0.2.186:9400
孝义电视台,http://118.78.196.236:55555/rtp/226.0.2.189:9424
古交电视台,http://118.78.196.236:55555/rtp/226.0.2.192:9448
阳曲,http://118.78.196.236:55555/rtp/226.0.2.196:9480
九屏测试,http://118.78.196.236:55555/rtp/226.0.2.197:9488
太原1,http://118.78.196.236:55555/rtp/226.0.2.201:9520
太原2,http://118.78.196.236:55555/rtp/226.0.2.202:9528
太原3,http://118.78.196.236:55555/rtp/226.0.2.203:9536
太原4,http://118.78.196.236:55555/rtp/226.0.2.204:9544
太原5,http://118.78.196.236:55555/rtp/226.0.2.205:9552
太原教育,http://118.78.196.236:55555/rtp/226.0.2.206:9560
晋能控股,http://118.78.196.236:55555/rtp/226.0.2.229:9744
大同教育,http://118.78.196.236:55555/rtp/226.0.2.232:9772
阳泉-1新闻综合,http://118.78.196.236:55555/rtp/226.0.2.233:9776
阳泉-2科教,http://118.78.196.236:55555/rtp/226.0.2.234:9784

黑龙江联通-组播1,#genre#
黑龙江卫视,http://1.58.243.235:4000/rtp/229.58.190.150:5000
黑龙江影视频道,http://1.58.243.235:4000/rtp/229.58.190.14:5000
黑龙江新闻法治,http://1.58.243.235:4000/rtp/229.58.190.16:5000
黑龙江少儿频道,http://1.58.243.235:4000/rtp/229.58.190.39:5000
黑龙江文体频道,http://1.58.243.235:4000/rtp/229.58.190.116:5000
黑龙江农业科教,http://1.58.243.235:4000/rtp/229.58.190.123:5000
黑龙江都市频道,http://1.58.243.235:4000/rtp/229.58.190.121:5000
哈尔滨新闻综合,http://1.58.243.235:4000/rtp/229.58.190.195:5000
哈尔滨生活频道,http://1.58.243.235:4000/rtp/229.58.190.22:5000
哈尔滨影视频道,http://1.58.243.235:4000/rtp/229.58.190.1:5000
齐齐哈尔新闻综合,http://1.58.243.235:4000/rtp/229.58.190.193:5000
齐齐哈尔经济法治,http://1.58.243.235:4000/rtp/229.58.190.171:5000
佳木斯新闻综合,http://1.58.243.235:4000/rtp/229.58.190.163:5000
CCTV-1综合,http://1.58.243.235:4000/rtp/229.58.190.151:5000
CCTV-1综合,http://1.58.243.235:4000/rtp/229.58.190.72:5000
CCTV-2财经,http://1.58.243.235:4000/rtp/229.58.190.153:5000
CCTV-3综艺,http://1.58.243.235:4000/rtp/229.58.190.24:5000
CCTV-4中文国际,http://1.58.243.235:4000/rtp/229.58.190.131:5000
CCTV-5体育,http://1.58.243.235:4000/rtp/229.58.190.60:5000
CCTV-5+体育赛事,http://1.58.243.235:4000/rtp/229.58.190.154:5000
CCTV-6电影,http://1.58.243.235:4000/rtp/229.58.190.61:5000
CCTV-7国防军事,http://1.58.243.235:4000/rtp/229.58.190.132:5000
CCTV-8电视剧,http://1.58.243.235:4000/rtp/229.58.190.63:5000
CCTV-9纪录,http://1.58.243.235:4000/rtp/229.58.190.156:5000
CCTV-10科教,http://1.58.243.235:4000/rtp/229.58.190.157:5000
CCTV-11戏曲,http://1.58.243.235:4000/rtp/229.58.190.134:5000
CCTV-12社会与法,http://1.58.243.235:4000/rtp/229.58.190.158:5000
CCTV-13新闻,http://1.58.243.235:4000/rtp/229.58.190.136:5000
CCTV-14少儿,http://1.58.243.235:4000/rtp/229.58.190.159:5000
CCTV-15音乐,http://1.58.243.235:4000/rtp/229.58.190.127:5000
CCTV-17农业农村,http://1.58.243.235:4000/rtp/229.58.190.211:5000
CCTV第一剧场,http://1.58.243.235:4000/rtp/229.58.190.21:5000
CCTV兵器科技,http://1.58.243.235:4000/rtp/229.58.190.29:5000
CCTV风云音乐,http://1.58.243.235:4000/rtp/229.58.190.190:5000
CCTV央视文化精品,http://1.58.243.235:4000/rtp/229.58.190.189:5000
湖南卫视,http://1.58.243.235:4000/rtp/229.58.190.128:5000
湖北卫视,http://1.58.243.235:4000/rtp/229.58.190.101:5000
江苏卫视,http://1.58.243.235:4000/rtp/229.58.190.37:5000
北京卫视,http://1.58.243.235:4000/rtp/229.58.190.172:5000
山东卫视,http://1.58.243.235:4000/rtp/229.58.190.160:5000
深圳卫视,http://1.58.243.235:4000/rtp/229.58.190.52:5000
四川卫视,http://1.58.243.235:4000/rtp/229.58.190.38:5000
天津卫视,http://1.58.243.235:4000/rtp/229.58.190.161:5000
河南卫视,http://1.58.243.235:4000/rtp/229.58.190.103:5000
河北卫视,http://1.58.243.235:4000/rtp/229.58.190.209:5000
山西卫视,http://1.58.243.235:4000/rtp/229.58.190.89:5000
安徽卫视,http://1.58.243.235:4000/rtp/229.58.190.162:5000
东南卫视,http://1.58.243.235:4000/rtp/229.58.190.168:5000
东方卫视,http://1.58.243.235:4000/rtp/229.58.190.54:5000
广东卫视,http://1.58.243.235:4000/rtp/229.58.190.53:5000
广西卫视,http://1.58.243.235:4000/rtp/229.58.190.31:5000
吉林卫视,http://1.58.243.235:4000/rtp/229.58.190.214:5000
贵州卫视,http://1.58.243.235:4000/rtp/229.58.190.100:5000
江西卫视,http://1.58.243.235:4000/rtp/229.58.190.208:5000
浙江卫视,http://1.58.243.235:4000/rtp/229.58.190.28:5000
云南卫视,http://1.58.243.235:4000/rtp/229.58.190.176:5000
辽宁卫视,http://1.58.243.235:4000/rtp/229.58.190.146:5000
宁夏卫视,http://1.58.243.235:4000/rtp/229.58.190.184:5000
内蒙古卫视,http://1.58.243.235:4000/rtp/229.58.190.183:5000
陕西卫视,http://1.58.243.235:4000/rtp/229.58.190.80:5000
海南卫视,http://1.58.243.235:4000/rtp/229.58.190.141:5000
青海卫视,http://1.58.243.235:4000/rtp/229.58.190.149:5000
甘肃卫视,http://1.58.243.235:4000/rtp/229.58.190.185:5000
重庆卫视,http://1.58.243.235:4000/rtp/229.58.190.27:5000
兵团卫视,http://1.58.243.235:4000/rtp/229.58.190.178:5000
延边卫视,http://1.58.243.235:4000/rtp/229.58.190.108:5000
新疆卫视,http://1.58.243.235:4000/rtp/229.58.190.179:5000
西藏卫视,http://1.58.243.235:4000/rtp/229.58.190.177:5000
金鹰卡通,http://1.58.243.235:4000/rtp/229.58.190.98:5000
快乐垂钓,http://1.58.243.235:4000/rtp/229.58.190.113:5000
茶频道,http://1.58.243.235:4000/rtp/229.58.190.111:5000
上海动漫秀场,http://1.58.243.235:4000/rtp/229.58.190.78:5000
上海都市剧场,http://1.58.243.235:4000/rtp/229.58.190.85:5000
上海法治天地,http://1.58.243.235:4000/rtp/229.58.190.110:5000
上海东方财经,http://1.58.243.235:4000/rtp/229.58.190.105:5000
上海游戏风云,http://1.58.243.235:4000/rtp/229.58.190.114:5000
上海生活时尚,http://1.58.243.235:4000/rtp/229.58.190.102:5000
上海金色学堂,http://1.58.243.235:4000/rtp/229.58.190.77:5000
上海乐游,http://1.58.243.235:4000/rtp/229.58.190.106:5000
河南梨园频道,http://1.58.243.235:4000/rtp/229.58.190.152:5000
河南文物宝库,http://1.58.243.235:4000/rtp/229.58.190.167:5000
百视通热播剧场,http://1.58.243.235:4000/rtp/229.58.190.75:5000
经典剧场,http://1.58.243.235:4000/rtp/229.58.190.94:5000
CETV1,http://1.58.243.235:4000/rtp/229.58.190.57:5000
CETV2,http://1.58.243.235:4000/rtp/229.58.190.59:5000
CETV4,http://1.58.243.235:4000/rtp/229.58.190.66:5000
魅力足球,http://1.58.243.235:4000/rtp/229.58.190.112:5000
卡酷少儿,http://1.58.243.235:4000/rtp/229.58.190.186:5000
嘉佳卡通,http://1.58.243.235:4000/rtp/229.58.190.107:5000
优漫卡通,http://1.58.243.235:4000/rtp/229.58.190.165:5000
哈哈炫动,http://1.58.243.235:4000/rtp/229.58.190.96:5000
天元围棋,http://1.58.243.235:4000/rtp/229.58.190.6:5000
黑龙江联通-组播2,#genre#
黑龙江卫视,http://1.58.243.235:4001/rtp/229.58.190.150:5000
黑龙江影视频道,http://1.58.243.235:4001/rtp/229.58.190.14:5000
黑龙江新闻法治,http://1.58.243.235:4001/rtp/229.58.190.16:5000
黑龙江少儿频道,http://1.58.243.235:4001/rtp/229.58.190.39:5000
黑龙江文体频道,http://1.58.243.235:4001/rtp/229.58.190.116:5000
黑龙江农业科教,http://1.58.243.235:4001/rtp/229.58.190.123:5000
黑龙江都市频道,http://1.58.243.235:4001/rtp/229.58.190.121:5000
哈尔滨新闻综合,http://1.58.243.235:4001/rtp/229.58.190.195:5000
哈尔滨生活频道,http://1.58.243.235:4001/rtp/229.58.190.22:5000
哈尔滨影视频道,http://1.58.243.235:4001/rtp/229.58.190.1:5000
齐齐哈尔新闻综合,http://1.58.243.235:4001/rtp/229.58.190.193:5000
齐齐哈尔经济法治,http://1.58.243.235:4001/rtp/229.58.190.171:5000
佳木斯新闻综合,http://1.58.243.235:4001/rtp/229.58.190.163:5000
CCTV-1综合,http://1.58.243.235:4001/rtp/229.58.190.151:5000
CCTV-1综合,http://1.58.243.235:4001/rtp/229.58.190.72:5000
CCTV-2财经,http://1.58.243.235:4001/rtp/229.58.190.153:5000
CCTV-3综艺,http://1.58.243.235:4001/rtp/229.58.190.24:5000
CCTV-4中文国际,http://1.58.243.235:4001/rtp/229.58.190.131:5000
CCTV-5体育,http://1.58.243.235:4001/rtp/229.58.190.60:5000
CCTV-5+体育赛事,http://1.58.243.235:4001/rtp/229.58.190.154:5000
CCTV-6电影,http://1.58.243.235:4001/rtp/229.58.190.61:5000
CCTV-7国防军事,http://1.58.243.235:4001/rtp/229.58.190.132:5000
CCTV-8电视剧,http://1.58.243.235:4001/rtp/229.58.190.63:5000
CCTV-9纪录,http://1.58.243.235:4001/rtp/229.58.190.156:5000
CCTV-10科教,http://1.58.243.235:4001/rtp/229.58.190.157:5000
CCTV-11戏曲,http://1.58.243.235:4001/rtp/229.58.190.134:5000
CCTV-12社会与法,http://1.58.243.235:4001/rtp/229.58.190.158:5000
CCTV-13新闻,http://1.58.243.235:4001/rtp/229.58.190.136:5000
CCTV-14少儿,http://1.58.243.235:4001/rtp/229.58.190.159:5000
CCTV-15音乐,http://1.58.243.235:4001/rtp/229.58.190.127:5000
CCTV-17农业农村,http://1.58.243.235:4001/rtp/229.58.190.211:5000
CCTV第一剧场,http://1.58.243.235:4001/rtp/229.58.190.21:5000
CCTV兵器科技,http://1.58.243.235:4001/rtp/229.58.190.29:5000
CCTV风云音乐,http://1.58.243.235:4001/rtp/229.58.190.190:5000
CCTV央视文化精品,http://1.58.243.235:4001/rtp/229.58.190.189:5000
湖南卫视,http://1.58.243.235:4001/rtp/229.58.190.128:5000
湖北卫视,http://1.58.243.235:4001/rtp/229.58.190.101:5000
江苏卫视,http://1.58.243.235:4001/rtp/229.58.190.37:5000
北京卫视,http://1.58.243.235:4001/rtp/229.58.190.172:5000
山东卫视,http://1.58.243.235:4001/rtp/229.58.190.160:5000
深圳卫视,http://1.58.243.235:4001/rtp/229.58.190.52:5000
四川卫视,http://1.58.243.235:4001/rtp/229.58.190.38:5000
天津卫视,http://1.58.243.235:4001/rtp/229.58.190.161:5000
河南卫视,http://1.58.243.235:4001/rtp/229.58.190.103:5000
河北卫视,http://1.58.243.235:4001/rtp/229.58.190.209:5000
山西卫视,http://1.58.243.235:4001/rtp/229.58.190.89:5000
安徽卫视,http://1.58.243.235:4001/rtp/229.58.190.162:5000
东南卫视,http://1.58.243.235:4001/rtp/229.58.190.168:5000
东方卫视,http://1.58.243.235:4001/rtp/229.58.190.54:5000
广东卫视,http://1.58.243.235:4001/rtp/229.58.190.53:5000
广西卫视,http://1.58.243.235:4001/rtp/229.58.190.31:5000
吉林卫视,http://1.58.243.235:4001/rtp/229.58.190.214:5000
贵州卫视,http://1.58.243.235:4001/rtp/229.58.190.100:5000
江西卫视,http://1.58.243.235:4001/rtp/229.58.190.208:5000
浙江卫视,http://1.58.243.235:4001/rtp/229.58.190.28:5000
云南卫视,http://1.58.243.235:4001/rtp/229.58.190.176:5000
辽宁卫视,http://1.58.243.235:4001/rtp/229.58.190.146:5000
宁夏卫视,http://1.58.243.235:4001/rtp/229.58.190.184:5000
内蒙古卫视,http://1.58.243.235:4001/rtp/229.58.190.183:5000
陕西卫视,http://1.58.243.235:4001/rtp/229.58.190.80:5000
海南卫视,http://1.58.243.235:4001/rtp/229.58.190.141:5000
青海卫视,http://1.58.243.235:4001/rtp/229.58.190.149:5000
甘肃卫视,http://1.58.243.235:4001/rtp/229.58.190.185:5000
重庆卫视,http://1.58.243.235:4001/rtp/229.58.190.27:5000
兵团卫视,http://1.58.243.235:4001/rtp/229.58.190.178:5000
延边卫视,http://1.58.243.235:4001/rtp/229.58.190.108:5000
新疆卫视,http://1.58.243.235:4001/rtp/229.58.190.179:5000
西藏卫视,http://1.58.243.235:4001/rtp/229.58.190.177:5000
金鹰卡通,http://1.58.243.235:4001/rtp/229.58.190.98:5000
快乐垂钓,http://1.58.243.235:4001/rtp/229.58.190.113:5000
茶频道,http://1.58.243.235:4001/rtp/229.58.190.111:5000
上海动漫秀场,http://1.58.243.235:4001/rtp/229.58.190.78:5000
上海都市剧场,http://1.58.243.235:4001/rtp/229.58.190.85:5000
上海法治天地,http://1.58.243.235:4001/rtp/229.58.190.110:5000
上海东方财经,http://1.58.243.235:4001/rtp/229.58.190.105:5000
上海游戏风云,http://1.58.243.235:4001/rtp/229.58.190.114:5000
上海生活时尚,http://1.58.243.235:4001/rtp/229.58.190.102:5000
上海金色学堂,http://1.58.243.235:4001/rtp/229.58.190.77:5000
上海乐游,http://1.58.243.235:4001/rtp/229.58.190.106:5000
河南梨园频道,http://1.58.243.235:4001/rtp/229.58.190.152:5000
河南文物宝库,http://1.58.243.235:4001/rtp/229.58.190.167:5000
百视通热播剧场,http://1.58.243.235:4001/rtp/229.58.190.75:5000
经典剧场,http://1.58.243.235:4001/rtp/229.58.190.94:5000
CETV1,http://1.58.243.235:4001/rtp/229.58.190.57:5000
CETV2,http://1.58.243.235:4001/rtp/229.58.190.59:5000
CETV4,http://1.58.243.235:4001/rtp/229.58.190.66:5000
魅力足球,http://1.58.243.235:4001/rtp/229.58.190.112:5000
卡酷少儿,http://1.58.243.235:4001/rtp/229.58.190.186:5000
嘉佳卡通,http://1.58.243.235:4001/rtp/229.58.190.107:5000
优漫卡通,http://1.58.243.235:4001/rtp/229.58.190.165:5000
哈哈炫动,http://1.58.243.235:4001/rtp/229.58.190.96:5000
天元围棋,http://1.58.243.235:4001/rtp/229.58.190.6:5000

海南联通-组播1,#genre#
海南卫视,http://113.58.7.33:8188/rtp/239.254.96.179:7154
三沙卫视,http://113.58.7.33:8188/rtp/239.254.96.184:7158
海南自贸,http://113.58.7.33:8188/rtp/239.254.96.185:8162
海南公共,http://113.58.7.33:8188/rtp/239.254.96.186:8164
海南文旅,http://113.58.7.33:8188/rtp/239.254.96.191:8176
海南少儿,http://113.58.7.33:8188/rtp/239.254.96.192:8178
海南新闻,http://113.58.7.33:8188/rtp/239.254.96.190:8174
海口1,http://113.58.7.33:8188/rtp/239.254.96.103:7808
三亚1,http://113.58.7.33:8188/rtp/239.254.96.106:8832
澄迈,http://113.58.7.33:8188/rtp/239.254.96.111:7772
CCTV-1综合,http://113.58.7.33:8188/rtp/239.254.96.82:7640
CCTV-2财经,http://113.58.7.33:8188/rtp/239.254.96.124:7084
CCTV-3综艺,http://113.58.7.33:8188/rtp/239.254.96.67:7520
CCTV-4中文国际,http://113.58.7.33:8188/rtp/239.254.96.180:7092
CCTV-5体育,http://113.58.7.33:8188/rtp/239.254.96.66:7512
CCTV-5+体育赛事,http://113.58.7.33:8188/rtp/239.254.96.83:7004
CCTV-6电影,http://113.58.7.33:8188/rtp/239.254.96.63:7488
CCTV-7国防军事,http://113.58.7.33:8188/rtp/239.254.96.125:7104
CCTV-8电视剧,http://113.58.7.33:8188/rtp/239.254.96.62:7480
CCTV-9纪录,http://113.58.7.33:8188/rtp/239.254.96.126:7112
CCTV-10科教,http://113.58.7.33:8188/rtp/239.254.96.127:7116
CCTV-11戏曲,http://113.58.7.33:8188/rtp/239.254.96.187:8166
CCTV-12社会与法,http://113.58.7.33:8188/rtp/239.254.96.128:7124
CCTV-14少儿,http://113.58.7.33:8188/rtp/239.254.96.129:7132
CCTV-15音乐,http://113.58.7.33:8188/rtp/239.254.96.188:8170
CCTV-16奥林匹克,http://113.58.7.33:8188/rtp/239.254.96.170:8206
CCTV-17农业农村,http://113.58.7.33:8188/rtp/239.254.96.57:8204
湖南卫视,http://113.58.7.33:8188/rtp/239.254.96.85:7664
浙江卫视,http://113.58.7.33:8188/rtp/239.254.96.89:7696
江苏卫视,http://113.58.7.33:8188/rtp/239.254.96.88:7688
安徽卫视,http://113.58.7.33:8188/rtp/239.254.96.133:7064
北京卫视,http://113.58.7.33:8188/rtp/239.254.96.84:7656
天津卫视,http://113.58.7.33:8188/rtp/239.254.96.183:7364
重庆卫视,http://113.58.7.33:8188/rtp/239.254.96.60:7464
东方卫视,http://113.58.7.33:8188/rtp/239.254.96.90:7704
东南卫视,http://113.58.7.33:8188/rtp/239.254.96.189:8172
广东卫视,http://113.58.7.33:8188/rtp/239.254.96.130:7048
深圳卫视,http://113.58.7.33:8188/rtp/239.254.96.87:7020
山东卫视,http://113.58.7.33:8188/rtp/239.254.96.131:7052
贵州卫视,http://113.58.7.33:8188/rtp/239.254.96.182:7076
河北卫视,http://113.58.7.33:8188/rtp/239.254.96.181:7072
湖北卫视,http://113.58.7.33:8188/rtp/239.254.96.91:7712
吉林卫视,http://113.58.7.33:8188/rtp/239.254.96.65:7504
江西卫视,http://113.58.7.33:8188/rtp/239.254.96.61:7472
辽宁卫视,http://113.58.7.33:8188/rtp/239.254.96.132:7056
黑龙江卫视,http://113.58.7.33:8188/rtp/239.254.96.86:7672
河南卫视,http://113.58.7.33:8188/rtp/239.254.96.34:7256
广西卫视,http://113.58.7.33:8188/rtp/239.254.96.46:7352
甘肃卫视,http://113.58.7.33:8188/rtp/239.254.96.55:7424
内蒙古卫视,http://113.58.7.33:8188/rtp/239.254.96.50:7384
青海卫视,http://113.58.7.33:8188/rtp/239.254.96.51:7392
厦门卫视,http://113.58.7.33:8188/rtp/239.254.96.152:8122
山西卫视,http://113.58.7.33:8188/rtp/239.254.96.49:7376
陕西卫视,http://113.58.7.33:8188/rtp/239.254.96.48:7368
四川卫视,http://113.58.7.33:8188/rtp/239.254.96.36:7272
西藏卫视,http://113.58.7.33:8188/rtp/239.254.96.53:7408
新疆卫视,http://113.58.7.33:8188/rtp/239.254.96.54:7416
云南卫视,http://113.58.7.33:8188/rtp/239.254.96.33:7248
宁夏卫视,http://113.58.7.33:8188/rtp/239.254.96.52:7400
兵团卫视,http://113.58.7.33:8188/rtp/239.254.96.153:8126
山东教育卫视,http://113.58.7.33:8188/rtp/239.254.96.151:8118
金鹰纪实,http://113.58.7.33:8188/rtp/239.254.96.154:7156
CETV1,http://113.58.7.33:8188/rtp/239.254.96.155:7152
CETV4,http://113.58.7.33:8188/rtp/239.254.96.169:8148
CGTN纪录,http://113.58.7.33:8188/rtp/239.254.96.58:7448
CGTN英语,http://113.58.7.33:8188/rtp/239.254.96.16:7112

河北联通-组播1,#genre#
九屏直播频道,http://121.29.141.10:4022/rtp/239.253.92.203:6150
河北卫视,http://121.29.141.10:4022/rtp/239.253.92.154:6011
河北经济生活,http://121.29.141.10:4022/rtp/239.253.92.171:6001
河北都市频道,http://121.29.141.10:4022/rtp/239.253.92.172:6002
河北影视剧频道,http://121.29.141.10:4022/rtp/239.253.92.173:6003
河北少儿科教,http://121.29.141.10:4022/rtp/239.253.92.174:6004
河北文旅公共,http://121.29.141.10:4022/rtp/239.253.92.175:6005
河北三农频道,http://121.29.141.10:4022/rtp/239.253.92.176:6006
睛彩河北,http://121.29.141.10:4022/rtp/239.253.92.104:6221
CCTV-1综合,http://121.29.141.10:4022/rtp/239.253.92.83:8012
CCTV-2财经,http://121.29.141.10:4022/rtp/239.253.92.190:6065
CCTV-3综艺,http://121.29.141.10:4022/rtp/239.253.92.191:6057
CCTV-4中文国际,http://121.29.141.10:4022/rtp/239.253.92.251:6141
CCTV-5体育,http://121.29.141.10:4022/rtp/239.253.92.181:6046
CCTV-6电影,http://121.29.141.10:4022/rtp/239.253.92.193:6058
CCTV-7国防军事,http://121.29.141.10:4022/rtp/239.253.92.194:6059
CCTV-8电视剧,http://121.29.141.10:4022/rtp/239.253.92.195:6060
CCTV-9纪录,http://121.29.141.10:4022/rtp/239.253.92.107:6020
CCTV-10科教,http://121.29.141.10:4022/rtp/239.253.92.196:6061
CCTV-11戏曲,http://121.29.141.10:4022/rtp/239.253.93.153:6321
CCTV-12社会与法,http://121.29.141.10:4022/rtp/239.253.92.197:6062
CCTV-13新闻,http://121.29.141.10:4022/rtp/239.253.92.13:8008
CCTV-14少儿,http://121.29.141.10:4022/rtp/239.253.92.198:6063
CCTV-15音乐,http://121.29.141.10:4022/rtp/239.253.93.154:6322
CCTV-17农业农村,http://121.29.141.10:4022/rtp/239.253.93.150:6318
